date,day_index,day_of_week,lunch_period,menu_item,item_category,component_type,sealed_or_whole,cold_chain_required,planned_count,staged_count,selected_count,unopened_return_count,share_table_pickup_count,afterschool_pickup_count,discarded_count,tray_waste_kg,expected_attendance,actual_attendance,expected_lunch_period_attendance,actual_lunch_period_attendance,weather_tag,event_tag,entree,entree_popularity_score,line_position,share_table_monitor,cooler_capacity,afterschool_activity_count,stockout_occurred,intervention_used,estimated_kg_diverted,estimated_co2e_avoided,estimated_cost_protected,kg_per_item,cost_per_item,co2e_kg_per_item,ghost_component_rate,high_ghost_risk
2025-08-19,5,Tuesday,1,granola pack,sealed side,grain,1,0,104,104,94,2,1,0,1,0.0,984,995,527,514,cold,normal,cheese pizza,0.197,after_entree,1,90,147,0,combo,0.04,0.06,0.32,0.04,0.32,0.06,0.0213,0
2025-08-19,5,Tuesday,1,veggie wrap,cold entree,entree,1,1,100,81,81,12,4,3,5,1.14,984,995,527,514,cold,normal,cheese pizza,0.172,entree_station,1,90,147,0,combo,2.1,3.85,12.25,0.3,1.75,0.55,0.1481,0
2025-08-19,5,Tuesday,1,cheese pizza,hot entree,entree,0,0,286,286,273,0,0,0,0,0.23,984,995,527,514,cold,normal,cheese pizza,0.499,entree_station,1,90,147,0,combo,0.0,0.0,0.0,0.28,1.25,0.7,0.0,0
2025-08-19,5,Tuesday,2,white milk,cold beverage,milk,1,1,305,272,272,68,22,14,32,0.0,984,995,469,483,cold,normal,cheese pizza,0.58,before_cashier,1,90,147,1,two_wave_staging,8.64,11.88,15.12,0.24,0.42,0.33,0.25,1
2025-08-19,5,Tuesday,2,chocolate milk,cold beverage,milk,1,1,202,159,159,28,11,8,9,1.96,984,995,469,483,cold,normal,cheese pizza,0.4,before_cashier,1,90,147,1,two_wave_staging,4.56,6.46,8.36,0.24,0.44,0.34,0.1761,1
2025-08-19,5,Tuesday,2,apple,whole fruit,fruit,1,0,216,216,199,59,29,8,22,0.62,984,995,469,483,cold,normal,cheese pizza,0.449,before_cashier,1,90,147,0,two_wave_staging,6.66,2.96,13.32,0.18,0.36,0.08,0.2965,1
2025-08-19,5,Tuesday,2,banana,whole fruit,fruit,1,0,174,174,131,20,7,8,5,0.1,984,995,469,483,cold,normal,cheese pizza,0.335,before_cashier,1,90,147,0,two_wave_staging,2.1,1.05,5.1,0.14,0.34,0.07,0.1527,1
2025-08-19,5,Tuesday,2,fruit cup,sealed side,fruit,1,0,142,142,131,17,7,6,4,1.28,984,995,469,483,cold,normal,cheese pizza,0.279,after_entree,1,90,147,0,two_wave_staging,1.56,1.3,7.15,0.12,0.55,0.1,0.1298,0
2025-08-19,5,Tuesday,2,baby carrots,sealed side,vegetable,1,0,136,136,121,29,8,10,11,0.0,984,995,469,483,cold,normal,cheese pizza,0.262,before_cashier,1,90,147,0,two_wave_staging,1.62,1.08,6.84,0.09,0.38,0.06,0.2397,1
2025-08-19,5,Tuesday,2,yogurt cup,sealed side,protein side,1,1,94,82,82,9,3,1,5,3.02,984,995,469,483,cold,normal,cheese pizza,0.181,after_entree,1,90,147,1,two_wave_staging,0.68,1.0,2.8,0.17,0.7,0.25,0.1098,0
2025-08-19,5,Tuesday,2,granola pack,sealed side,grain,1,0,100,100,98,5,3,1,1,1.77,984,995,469,483,cold,normal,cheese pizza,0.197,after_entree,1,90,147,0,two_wave_staging,0.16,0.24,1.28,0.04,0.32,0.06,0.051,0
2025-08-19,5,Tuesday,2,veggie wrap,cold entree,entree,1,1,84,65,65,9,1,2,6,0.25,984,995,469,483,cold,normal,cheese pizza,0.172,entree_station,1,90,147,1,two_wave_staging,0.9,1.65,5.25,0.3,1.75,0.55,0.1385,0
2025-08-19,5,Tuesday,2,cheese pizza,hot entree,entree,0,0,233,233,224,0,0,0,0,4.94,984,995,469,483,cold,normal,cheese pizza,0.499,entree_station,1,90,147,0,two_wave_staging,0.0,0.0,0.0,0.28,1.25,0.7,0.0,0
2025-08-20,6,Wednesday,1,white milk,cold beverage,milk,1,1,313,313,277,43,4,1,38,0.99,1024,1034,518,530,windy,club_fair,pasta bowl,0.543,after_entree,0,0,236,0,line_reposition,1.2,1.65,2.1,0.24,0.42,0.33,0.1552,1
2025-08-20,6,Wednesday,1,chocolate milk,cold beverage,milk,1,1,226,226,217,26,2,2,22,1.15,1024,1034,518,530,windy,club_fair,pasta bowl,0.385,after_entree,0,0,236,0,line_reposition,0.96,1.36,1.76,0.24,0.44,0.34,0.1198,0
2025-08-20,6,Wednesday,1,apple,whole fruit,fruit,1,0,258,258,254,41,5,15,21,1.63,1024,1034,518,530,windy,club_fair,pasta bowl,0.436,after_entree,0,0,236,0,line_reposition,3.6,1.6,7.2,0.18,0.36,0.08,0.1614,1
2025-08-20,6,Wednesday,1,banana,whole fruit,fruit,1,0,178,178,178,27,6,11,10,0.0,1024,1034,518,530,windy,club_fair,pasta bowl,0.335,after_entree,0,0,236,0,line_reposition,2.38,1.19,5.78,0.14,0.34,0.07,0.1517,1
2025-08-20,6,Wednesday,1,fruit cup,sealed side,fruit,1,0,150,150,127,9,0,3,6,0.0,1024,1034,518,530,windy,club_fair,pasta bowl,0.271,after_entree,0,0,236,0,line_reposition,0.36,0.3,1.65,0.12,0.55,0.1,0.0709,0
2025-08-20,6,Wednesday,1,baby carrots,sealed side,vegetable,1,0,155,155,139,24,2,7,15,2.14,1024,1034,518,530,windy,club_fair,pasta bowl,0.262,after_entree,0,0,236,0,line_reposition,0.81,0.54,3.42,0.09,0.38,0.06,0.1727,1
2025-08-20,6,Wednesday,1,yogurt cup,sealed side,protein side,1,1,98,98,98,5,0,0,5,1.32,1024,1034,518,530,windy,club_fair,pasta bowl,0.181,after_entree,0,0,236,0,line_reposition,0.0,0.0,0.0,0.17,0.7,0.25,0.051,0
2025-08-20,6,Wednesday,1,granola pack,sealed side,grain,1,0,115,115,102,3,2,1,0,0.03,1024,1034,518,530,windy,club_fair,pasta bowl,0.197,after_entree,0,0,236,0,line_reposition,0.12,0.18,0.96,0.04,0.32,0.06,0.0294,0
2025-08-20,6,Wednesday,1,pasta bowl,hot entree,entree,0,0,188,188,169,0,0,0,0,0.0,1024,1034,518,530,windy,club_fair,pasta bowl,0.36,entree_station,0,0,236,0,line_reposition,0.0,0.0,0.0,0.38,1.5,0.76,0.0,0
2025-08-20,6,Wednesday,1,veggie wrap,cold entree,entree,1,1,92,92,92,9,0,0,9,0.25,1024,1034,518,530,windy,club_fair,pasta bowl,0.172,entree_station,0,0,236,0,line_reposition,0.0,0.0,0.0,0.3,1.75,0.55,0.0978,0
2025-08-20,6,Wednesday,2,white milk,cold beverage,milk,1,1,269,227,227,57,0,0,57,0.0,1024,1034,481,494,windy,club_fair,pasta bowl,0.559,before_cashier,0,0,236,1,two_wave_staging,0.0,0.0,0.0,0.24,0.42,0.33,0.2511,1
2025-08-20,6,Wednesday,2,chocolate milk,cold beverage,milk,1,1,187,165,165,29,2,0,27,1.45,1024,1034,481,494,windy,club_fair,pasta bowl,0.385,before_cashier,0,0,236,1,two_wave_staging,0.48,0.68,0.88,0.24,0.44,0.34,0.1758,1
2025-08-20,6,Wednesday,2,apple,whole fruit,fruit,1,0,254,254,248,75,13,22,40,0.0,1024,1034,481,494,windy,club_fair,pasta bowl,0.449,before_cashier,0,0,236,0,two_wave_staging,6.3,2.8,12.6,0.18,0.36,0.08,0.3024,1
2025-08-20,6,Wednesday,2,banana,whole fruit,fruit,1,0,173,173,151,22,3,9,10,2.86,1024,1034,481,494,windy,club_fair,pasta bowl,0.335,before_cashier,0,0,236,0,two_wave_staging,1.68,0.84,4.08,0.14,0.34,0.07,0.1457,1
2025-08-20,6,Wednesday,2,fruit cup,sealed side,fruit,1,0,141,141,130,6,1,1,4,0.0,1024,1034,481,494,windy,club_fair,pasta bowl,0.279,after_entree,0,0,236,0,two_wave_staging,0.24,0.2,1.1,0.12,0.55,0.1,0.0462,0
2025-08-20,6,Wednesday,2,baby carrots,sealed side,vegetable,1,0,144,144,135,43,5,15,23,0.0,1024,1034,481,494,windy,club_fair,pasta bowl,0.262,before_cashier,0,0,236,0,two_wave_staging,1.8,1.2,7.6,0.09,0.38,0.06,0.3185,1
2025-08-20,6,Wednesday,2,yogurt cup,sealed side,protein side,1,1,91,77,77,5,0,0,5,0.18,1024,1034,481,494,windy,club_fair,pasta bowl,0.181,after_entree,0,0,236,1,two_wave_staging,0.0,0.0,0.0,0.17,0.7,0.25,0.0649,0
2025-08-20,6,Wednesday,2,granola pack,sealed side,grain,1,0,102,102,102,10,1,3,6,0.0,1024,1034,481,494,windy,club_fair,pasta bowl,0.197,after_entree,0,0,236,0,two_wave_staging,0.16,0.24,1.28,0.04,0.32,0.06,0.098,0
2025-08-20,6,Wednesday,2,pasta bowl,hot entree,entree,0,0,195,195,175,0,0,0,0,1.46,1024,1034,481,494,windy,club_fair,pasta bowl,0.36,entree_station,0,0,236,0,two_wave_staging,0.0,0.0,0.0,0.38,1.5,0.76,0.0,0
2025-08-20,6,Wednesday,2,veggie wrap,cold entree,entree,1,1,83,69,69,12,0,0,12,0.0,1024,1034,481,494,windy,club_fair,pasta bowl,0.172,entree_station,0,0,236,1,two_wave_staging,0.0,0.0,0.0,0.3,1.75,0.55,0.1739,0
2025-08-21,7,Thursday,1,white milk,cold beverage,milk,1,1,329,329,328,75,0,1,74,0.0,1029,1048,526,542,normal,normal,cheese pizza,0.563,before_cashier,0,0,167,0,after_school_route,0.24,0.33,0.42,0.24,0.42,0.33,0.2287,1
2025-08-21,7,Thursday,1,chocolate milk,cold beverage,milk,1,1,244,244,221,27,0,2,25,1.27,1029,1048,526,542,normal,normal,cheese pizza,0.4,before_cashier,0,0,167,0,after_school_route,0.48,0.68,0.88,0.24,0.44,0.34,0.1222,1
2025-08-21,7,Thursday,1,apple,whole fruit,fruit,1,0,232,232,232,71,13,30,28,0.0,1029,1048,526,542,normal,normal,cheese pizza,0.436,before_cashier,0,0,167,0,after_school_route,7.74,3.44,15.48,0.18,0.36,0.08,0.306,1
2025-08-21,7,Thursday,1,banana,whole fruit,fruit,1,0,197,197,154,26,4,15,7,0.19,1029,1048,526,542,normal,normal,cheese pizza,0.335,before_cashier,0,0,167,0,after_school_route,2.66,1.33,6.46,0.14,0.34,0.07,0.1688,1
2025-08-21,7,Thursday,1,fruit cup,sealed side,fruit,1,0,158,158,153,8,1,4,3,1.59,1029,1048,526,542,normal,normal,cheese pizza,0.271,after_entree,0,0,167,0,after_school_route,0.6,0.5,2.75,0.12,0.55,0.1,0.0523,0
2025-08-21,7,Thursday,1,baby carrots,sealed side,vegetable,1,0,140,140,140,25,0,13,12,2.28,1029,1048,526,542,normal,normal,cheese pizza,0.262,before_cashier,0,0,167,1,after_school_route,1.17,0.78,4.94,0.09,0.38,0.06,0.1786,1
2025-08-21,7,Thursday,1,yogurt cup,sealed side,protein side,1,1,95,95,95,5,0,0,5,0.0,1029,1048,526,542,normal,normal,cheese pizza,0.181,after_entree,0,0,167,1,after_school_route,0.0,0.0,0.0,0.17,0.7,0.25,0.0526,0
2025-08-21,7,Thursday,1,granola pack,sealed side,grain,1,0,113,113,92,2,1,1,0,0.0,1029,1048,526,542,normal,normal,cheese pizza,0.197,after_entree,0,0,167,0,after_school_route,0.08,0.12,0.64,0.04,0.32,0.06,0.0217,0
2025-08-21,7,Thursday,1,veggie wrap,cold entree,entree,1,1,99,99,99,19,0,1,18,0.49,1029,1048,526,542,normal,normal,cheese pizza,0.172,entree_station,0,0,167,1,after_school_route,0.3,0.55,1.75,0.3,1.75,0.55,0.1919,0
2025-08-21,7,Thursday,1,cheese pizza,hot entree,entree,0,0,289,289,251,0,0,0,0,2.15,1029,1048,526,542,normal,normal,cheese pizza,0.499,entree_station,0,0,167,0,after_school_route,0.0,0.0,0.0,0.28,1.25,0.7,0.0,0
2025-08-21,7,Thursday,2,white milk,cold beverage,milk,1,1,311,311,288,80,5,4,71,0.0,1029,1048,503,489,normal,normal,cheese pizza,0.58,before_cashier,0,0,167,0,after_school_route,2.16,2.97,3.78,0.24,0.42,0.33,0.2778,1
2025-08-21,7,Thursday,2,chocolate milk,cold beverage,milk,1,1,214,214,194,27,0,4,23,0.0,1029,1048,503,489,normal,normal,cheese pizza,0.4,before_cashier,0,0,167,0,after_school_route,0.96,1.36,1.76,0.24,0.44,0.34,0.1392,1
2025-08-21,7,Thursday,2,apple,whole fruit,fruit,1,0,258,258,246,89,17,34,38,0.7,1029,1048,503,489,normal,normal,cheese pizza,0.449,before_cashier,0,0,167,0,after_school_route,9.18,4.08,18.36,0.18,0.36,0.08,0.3618,1
2025-08-21,7,Thursday,2,banana,whole fruit,fruit,1,0,182,182,173,38,5,17,16,2.38,1029,1048,503,489,normal,normal,cheese pizza,0.335,before_cashier,0,0,167,0,after_school_route,3.08,1.54,7.48,0.14,0.34,0.07,0.2197,1
2025-08-21,7,Thursday,2,fruit cup,sealed side,fruit,1,0,155,155,127,10,1,5,4,0.0,1029,1048,503,489,normal,normal,cheese pizza,0.279,after_entree,0,0,167,0,after_school_route,0.72,0.6,3.3,0.12,0.55,0.1,0.0787,0
2025-08-21,7,Thursday,2,baby carrots,sealed side,vegetable,1,0,143,143,133,34,6,11,17,2.75,1029,1048,503,489,normal,normal,cheese pizza,0.262,before_cashier,0,0,167,0,after_school_route,1.53,1.02,6.46,0.09,0.38,0.06,0.2556,1
2025-08-21,7,Thursday,2,yogurt cup,sealed side,protein side,1,1,104,104,95,15,1,1,13,0.13,1029,1048,503,489,normal,normal,cheese pizza,0.181,after_entree,0,0,167,0,after_school_route,0.34,0.5,1.4,0.17,0.7,0.25,0.1579,0
2025-08-21,7,Thursday,2,granola pack,sealed side,grain,1,0,108,108,108,3,1,2,0,1.13,1029,1048,503,489,normal,normal,cheese pizza,0.197,after_entree,0,0,167,0,after_school_route,0.12,0.18,0.96,0.04,0.32,0.06,0.0278,0
2025-08-21,7,Thursday,2,veggie wrap,cold entree,entree,1,1,92,92,72,10,0,3,7,0.44,1029,1048,503,489,normal,normal,cheese pizza,0.172,entree_station,0,0,167,0,after_school_route,0.9,1.65,5.25,0.3,1.75,0.55,0.1389,0
2025-08-21,7,Thursday,2,cheese pizza,hot entree,entree,0,0,255,255,255,0,0,0,0,0.12,1029,1048,503,489,normal,normal,cheese pizza,0.499,entree_station,0,0,167,1,after_school_route,0.0,0.0,0.0,0.28,1.25,0.7,0.0,0
2025-08-22,8,Friday,1,white milk,cold beverage,milk,1,1,327,280,280,89,21,15,53,0.95,1008,1045,523,552,rainy,normal,pasta bowl,0.543,before_cashier,1,45,83,1,two_wave_staging,8.64,11.88,15.12,0.24,0.42,0.33,0.3179,1
2025-08-22,8,Friday,1,chocolate milk,cold beverage,milk,1,1,204,164,164,26,7,2,17,0.0,1008,1045,523,552,rainy,normal,pasta bowl,0.385,before_cashier,1,45,83,1,two_wave_staging,2.16,3.06,3.96,0.24,0.44,0.34,0.1585,1
2025-08-22,8,Friday,1,apple,whole fruit,fruit,1,0,252,252,243,74,31,7,36,0.0,1008,1045,523,552,rainy,normal,pasta bowl,0.436,before_cashier,1,45,83,0,two_wave_staging,6.84,3.04,13.68,0.18,0.36,0.08,0.3045,1
2025-08-22,8,Friday,1,banana,whole fruit,fruit,1,0,189,189,168,34,14,3,17,0.54,1008,1045,523,552,rainy,normal,pasta bowl,0.335,before_cashier,1,45,83,0,two_wave_staging,2.38,1.19,5.78,0.14,0.34,0.07,0.2024,1
2025-08-22,8,Friday,1,fruit cup,sealed side,fruit,1,0,138,138,138,10,3,1,6,0.76,1008,1045,523,552,rainy,normal,pasta bowl,0.271,after_entree,1,45,83,1,two_wave_staging,0.48,0.4,2.2,0.12,0.55,0.1,0.0725,0
2025-08-22,8,Friday,1,baby carrots,sealed side,vegetable,1,0,136,136,136,32,11,3,18,0.0,1008,1045,523,552,rainy,normal,pasta bowl,0.262,before_cashier,1,45,83,1,two_wave_staging,1.26,0.84,5.32,0.09,0.38,0.06,0.2353,1
2025-08-22,8,Friday,1,yogurt cup,sealed side,protein side,1,1,103,87,87,8,6,1,1,0.0,1008,1045,523,552,rainy,normal,pasta bowl,0.181,after_entree,1,45,83,0,two_wave_staging,1.19,1.75,4.9,0.17,0.7,0.25,0.092,0
2025-08-22,8,Friday,1,granola pack,sealed side,grain,1,0,109,109,109,5,2,1,2,0.0,1008,1045,523,552,rainy,normal,pasta bowl,0.197,after_entree,1,45,83,1,two_wave_staging,0.12,0.18,0.96,0.04,0.32,0.06,0.0459,0
2025-08-22,8,Friday,1,pasta bowl,hot entree,entree,0,0,208,208,194,0,0,0,0,1.14,1008,1045,523,552,rainy,normal,pasta bowl,0.36,entree_station,1,45,83,0,two_wave_staging,0.0,0.0,0.0,0.38,1.5,0.76,0.0,0
2025-08-22,8,Friday,1,veggie wrap,cold entree,entree,1,1,95,83,83,17,8,0,9,0.45,1008,1045,523,552,rainy,normal,pasta bowl,0.172,entree_station,1,45,83,1,two_wave_staging,2.4,4.4,14.0,0.3,1.75,0.55,0.2048,0
2025-08-22,8,Friday,2,white milk,cold beverage,milk,1,1,276,276,246,73,28,7,38,0.09,1008,1045,472,486,rainy,normal,pasta bowl,0.559,before_cashier,1,45,83,0,none,8.4,11.55,14.7,0.24,0.42,0.33,0.2967,1
2025-08-22,8,Friday,2,chocolate milk,cold beverage,milk,1,1,183,183,168,36,8,5,23,0.9,1008,1045,472,486,rainy,normal,pasta bowl,0.385,before_cashier,1,45,83,0,none,3.12,4.42,5.72,0.24,0.44,0.34,0.2143,1
2025-08-22,8,Friday,2,apple,whole fruit,fruit,1,0,211,211,182,59,26,7,26,0.0,1008,1045,472,486,rainy,normal,pasta bowl,0.449,before_cashier,1,45,83,0,none,5.94,2.64,11.88,0.18,0.36,0.08,0.3242,1
2025-08-22,8,Friday,2,banana,whole fruit,fruit,1,0,173,173,169,37,11,5,21,0.08,1008,1045,472,486,rainy,normal,pasta bowl,0.335,before_cashier,1,45,83,0,none,2.24,1.12,5.44,0.14,0.34,0.07,0.2189,1
2025-08-22,8,Friday,2,fruit cup,sealed side,fruit,1,0,132,132,132,21,11,1,9,0.0,1008,1045,472,486,rainy,normal,pasta bowl,0.279,after_entree,1,45,83,0,none,1.44,1.2,6.6,0.12,0.55,0.1,0.1591,1
2025-08-22,8,Friday,2,baby carrots,sealed side,vegetable,1,0,131,131,126,27,12,2,13,3.57,1008,1045,472,486,rainy,normal,pasta bowl,0.262,before_cashier,1,45,83,0,none,1.26,0.84,5.32,0.09,0.38,0.06,0.2143,1
2025-08-22,8,Friday,2,yogurt cup,sealed side,protein side,1,1,89,89,89,8,4,2,2,0.32,1008,1045,472,486,rainy,normal,pasta bowl,0.181,after_entree,1,45,83,0,none,1.02,1.5,4.2,0.17,0.7,0.25,0.0899,0
2025-08-22,8,Friday,2,granola pack,sealed side,grain,1,0,107,107,104,6,1,2,3,0.2,1008,1045,472,486,rainy,normal,pasta bowl,0.197,after_entree,1,45,83,0,none,0.12,0.18,0.96,0.04,0.32,0.06,0.0577,0
2025-08-22,8,Friday,2,pasta bowl,hot entree,entree,0,0,192,192,155,0,0,0,0,1.23,1008,1045,472,486,rainy,normal,pasta bowl,0.36,entree_station,1,45,83,0,none,0.0,0.0,0.0,0.38,1.5,0.76,0.0,0
2025-08-22,8,Friday,2,veggie wrap,cold entree,entree,1,1,81,81,72,11,4,1,6,0.6,1008,1045,472,486,rainy,normal,pasta bowl,0.172,entree_station,1,45,83,1,none,1.5,2.75,8.75,0.3,1.75,0.55,0.1528,0
2025-08-25,9,Monday,1,white milk,cold beverage,milk,1,1,321,285,285,37,0,3,34,0.41,1030,1043,539,514,hot,normal,taco tray,0.533,after_entree,0,0,135,1,combo,0.72,0.99,1.26,0.24,0.42,0.33,0.1298,1
2025-08-25,9,Monday,1,chocolate milk,cold beverage,milk,1,1,219,196,196,13,0,1,12,1.47,1030,1043,539,514,hot,normal,taco tray,0.378,after_entree,0,0,135,0,combo,0.24,0.34,0.44,0.24,0.44,0.34,0.0663,0
2025-08-25,9,Monday,1,apple,whole fruit,fruit,1,0,250,250,190,31,8,6,17,0.97,1030,1043,539,514,hot,normal,taco tray,0.436,after_entree,0,0,135,0,combo,2.52,1.12,5.04,0.18,0.36,0.08,0.1632,1
2025-08-25,9,Monday,1,banana,whole fruit,fruit,1,0,193,193,180,28,4,11,13,0.0,1030,1043,539,514,hot,normal,taco tray,0.335,after_entree,0,0,135,0,combo,2.1,1.05,5.1,0.14,0.34,0.07,0.1556,1
2025-08-25,9,Monday,1,fruit cup,sealed side,fruit,1,0,154,154,154,21,5,9,7,0.0,1030,1043,539,514,hot,normal,taco tray,0.271,after_entree,0,0,135,1,combo,1.68,1.4,7.7,0.12,0.55,0.1,0.1364,1
2025-08-25,9,Monday,1,baby carrots,sealed side,vegetable,1,0,154,154,152,21,4,7,10,0.0,1030,1043,539,514,hot,normal,taco tray,0.262,after_entree,0,0,135,0,combo,0.99,0.66,4.18,0.09,0.38,0.06,0.1382,1
2025-08-25,9,Monday,1,yogurt cup,sealed side,protein side,1,1,108,86,85,4,0,0,4,0.81,1030,1043,539,514,hot,normal,taco tray,0.181,after_entree,0,0,135,0,combo,0.0,0.0,0.0,0.17,0.7,0.25,0.0471,0
2025-08-25,9,Monday,1,granola pack,sealed side,grain,1,0,107,107,106,3,1,1,1,0.0,1030,1043,539,514,hot,normal,taco tray,0.197,after_entree,0,0,135,0,combo,0.08,0.12,0.64,0.04,0.32,0.06,0.0283,0
2025-08-25,9,Monday,1,veggie wrap,cold entree,entree,1,1,100,88,86,10,0,0,10,1.74,1030,1043,539,514,hot,normal,taco tray,0.172,entree_station,0,0,135,0,combo,0.0,0.0,0.0,0.3,1.75,0.55,0.1163,0
2025-08-25,9,Monday,1,taco tray,hot entree,entree,0,0,207,207,188,0,0,0,0,2.16,1030,1043,539,514,hot,normal,taco tray,0.37,entree_station,0,0,135,0,combo,0.0,0.0,0.0,0.33,1.58,0.68,0.0,0
2025-08-25,9,Monday,2,white milk,cold beverage,milk,1,1,289,289,265,47,1,2,44,1.7,1030,1043,501,477,hot,normal,taco tray,0.549,after_entree,0,0,135,0,line_reposition,0.72,0.99,1.26,0.24,0.42,0.33,0.1774,1
2025-08-25,9,Monday,2,chocolate milk,cold beverage,milk,1,1,226,226,165,15,0,0,15,0.0,1030,1043,501,477,hot,normal,taco tray,0.378,after_entree,0,0,135,0,line_reposition,0.0,0.0,0.0,0.24,0.44,0.34,0.0909,0
2025-08-25,9,Monday,2,apple,whole fruit,fruit,1,0,241,241,198,44,9,12,23,0.0,1030,1043,501,477,hot,normal,taco tray,0.449,after_entree,0,0,135,0,line_reposition,3.78,1.68,7.56,0.18,0.36,0.08,0.2222,1
2025-08-25,9,Monday,2,banana,whole fruit,fruit,1,0,170,170,170,29,6,8,15,0.4,1030,1043,501,477,hot,normal,taco tray,0.335,after_entree,0,0,135,1,line_reposition,1.96,0.98,4.76,0.14,0.34,0.07,0.1706,1
2025-08-25,9,Monday,2,fruit cup,sealed side,fruit,1,0,156,156,119,11,5,2,4,1.54,1030,1043,501,477,hot,normal,taco tray,0.279,after_entree,0,0,135,0,line_reposition,0.84,0.7,3.85,0.12,0.55,0.1,0.0924,0
2025-08-25,9,Monday,2,baby carrots,sealed side,vegetable,1,0,143,143,125,22,4,2,16,0.0,1030,1043,501,477,hot,normal,taco tray,0.262,after_entree,0,0,135,0,line_reposition,0.54,0.36,2.28,0.09,0.38,0.06,0.176,1
2025-08-25,9,Monday,2,yogurt cup,sealed side,protein side,1,1,96,96,81,7,0,0,7,0.61,1030,1043,501,477,hot,normal,taco tray,0.181,after_entree,0,0,135,0,line_reposition,0.0,0.0,0.0,0.17,0.7,0.25,0.0864,0
2025-08-25,9,Monday,2,granola pack,sealed side,grain,1,0,106,106,81,5,4,0,1,1.17,1030,1043,501,477,hot,normal,taco tray,0.197,after_entree,0,0,135,0,line_reposition,0.16,0.24,1.28,0.04,0.32,0.06,0.0617,0
2025-08-25,9,Monday,2,veggie wrap,cold entree,entree,1,1,94,94,83,22,1,1,20,1.74,1030,1043,501,477,hot,normal,taco tray,0.172,entree_station,0,0,135,0,line_reposition,0.6,1.1,3.5,0.3,1.75,0.55,0.2651,1
2025-08-25,9,Monday,2,taco tray,hot entree,entree,0,0,180,180,180,0,0,0,0,0.43,1030,1043,501,477,hot,normal,taco tray,0.37,entree_station,0,0,135,1,line_reposition,0.0,0.0,0.0,0.33,1.58,0.68,0.0,0
2025-08-26,10,Tuesday,1,white milk,cold beverage,milk,1,1,294,294,271,49,23,11,15,1.44,1012,1006,532,530,normal,normal,taco tray,0.508,before_cashier,1,60,191,0,share_cooler,8.16,11.22,14.28,0.24,0.42,0.33,0.1808,1
2025-08-26,10,Tuesday,1,chocolate milk,cold beverage,milk,1,1,187,187,184,18,9,3,6,0.0,1012,1006,532,530,normal,normal,taco tray,0.36,before_cashier,1,60,191,0,share_cooler,2.88,4.08,5.28,0.24,0.44,0.34,0.0978,0
2025-08-26,10,Tuesday,1,apple,whole fruit,fruit,1,0,258,258,234,76,47,12,17,0.0,1012,1006,532,530,normal,normal,taco tray,0.436,before_cashier,1,60,191,0,share_cooler,10.62,4.72,21.24,0.18,0.36,0.08,0.3248,1
2025-08-26,10,Tuesday,1,banana,whole fruit,fruit,1,0,205,205,193,32,22,3,7,0.0,1012,1006,532,530,normal,normal,taco tray,0.335,before_cashier,1,60,191,0,share_cooler,3.5,1.75,8.5,0.14,0.34,0.07,0.1658,1
2025-08-26,10,Tuesday,1,fruit cup,sealed side,fruit,1,0,151,151,128,9,6,1,2,0.97,1012,1006,532,530,normal,normal,taco tray,0.271,after_entree,1,60,191,0,share_cooler,0.84,0.7,3.85,0.12,0.55,0.1,0.0703,0
2025-08-26,10,Tuesday,1,baby carrots,sealed side,vegetable,1,0,139,139,139,17,8,4,5,0.0,1012,1006,532,530,normal,normal,taco tray,0.262,before_cashier,1,60,191,1,share_cooler,1.08,0.72,4.56,0.09,0.38,0.06,0.1223,0
2025-08-26,10,Tuesday,1,yogurt cup,sealed side,protein side,1,1,105,105,87,7,5,0,2,0.0,1012,1006,532,530,normal,normal,taco tray,0.181,after_entree,1,60,191,0,share_cooler,0.85,1.25,3.5,0.17,0.7,0.25,0.0805,0
2025-08-26,10,Tuesday,1,granola pack,sealed side,grain,1,0,110,110,93,3,3,0,0,0.0,1012,1006,532,530,normal,normal,taco tray,0.197,after_entree,1,60,191,0,share_cooler,0.12,0.18,0.96,0.04,0.32,0.06,0.0323,0
2025-08-26,10,Tuesday,1,veggie wrap,cold entree,entree,1,1,101,101,93,5,1,3,1,0.87,1012,1006,532,530,normal,normal,taco tray,0.172,entree_station,1,60,191,0,share_cooler,1.2,2.2,7.0,0.3,1.75,0.55,0.0538,0
2025-08-26,10,Tuesday,1,taco tray,hot entree,entree,0,0,204,204,204,0,0,0,0,3.11,1012,1006,532,530,normal,normal,taco tray,0.37,entree_station,1,60,191,0,share_cooler,0.0,0.0,0.0,0.33,1.58,0.68,0.0,0
2025-08-26,10,Tuesday,2,white milk,cold beverage,milk,1,1,266,231,210,30,15,7,8,0.0,1012,1006,479,428,normal,normal,taco tray,0.523,before_cashier,1,60,191,0,two_wave_staging,5.28,7.26,9.24,0.24,0.42,0.33,0.1429,1
2025-08-26,10,Tuesday,2,chocolate milk,cold beverage,milk,1,1,193,154,129,18,8,4,6,0.0,1012,1006,479,428,normal,normal,taco tray,0.36,before_cashier,1,60,191,0,two_wave_staging,2.88,4.08,5.28,0.24,0.44,0.34,0.1395,0
2025-08-26,10,Tuesday,2,apple,whole fruit,fruit,1,0,219,219,176,48,16,10,22,0.0,1012,1006,479,428,normal,normal,taco tray,0.449,before_cashier,1,60,191,0,two_wave_staging,4.68,2.08,9.36,0.18,0.36,0.08,0.2727,1
